Female,-0.055559,255.873958,-0.127859,0.002686,0.003079,0.430357,4671.937741,26317.415012,0.024873,28.010870,0.554227,0.074129,1.768666,81943.206522,0.056482,no
Female,-0.055559,255.873958,-0.127859,0.002707,0.003642,0.436689,2578.619429,34132.776131,0.031912,46.026549,0.565304,0.035213,1.340826,9492.921829,0.230623,no
Female,-0.055559,255.873958,-0.127859,0.003298,0.003986,0.426494,5517.696561,24021.960368,0.029320,20.229508,0.519677,0.073895,1.899435,148940.827869,0.059598,no
Female,-0.055559,255.873958,-0.127859,0.003669,0.008747,0.439492,3600.627400,31425.428130,0.054832,34.877273,0.587923,0.033889,1.455307,48106.370455,0.266394,no
Female,0.241793,192.222239,0.033865,0.001181,0.002695,0.344490,9360.509733,54420.362042,0.024627,52.042105,0.595314,0.073162,1.691572,147516.000000,0.024940,no
Female,0.241793,192.222239,0.033865,0.001185,0.004757,0.350516,5124.424968,69389.890551,0.037508,97.143729,0.581212,0.034667,1.305257,7578.474576,0.100881,no
Female,-0.482564,134.682481,2.455857,0.001460,0.000961,0.761336,13725.435748,57530.628655,0.011030,31.538813,0.559655,0.072449,3.251120,784616.748858,0.030622,no
Female,-0.482564,134.682481,2.455857,0.001527,0.000852,0.773858,8153.498762,89893.989495,0.014011,71.255738,0.584853,0.034282,2.045235,169816.473224,0.129983,no
Female,-0.482564,134.682481,2.455857,0.001586,0.001099,0.769010,16972.538589,38362.905579,0.011415,15.260870,0.480489,0.076624,4.617497,3677236.565217,0.033457,no
Female,-0.482564,134.682481,2.455857,0.001792,0.001949,0.791804,11778.574125,74418.400786,0.026306,28.260000,0.489423,0.036433,2.256601,1794397.630000,0.154659,no
Female,-0.182370,185.568902,1.202459,0.002152,0.001279,0.709313,8429.856479,38144.552150,0.013470,23.735484,0.566020,0.072862,2.755722,376307.167742,0.045160,no
Female,-0.182370,185.568902,1.202459,0.002208,0.001228,0.720967,4927.332817,56932.110780,0.017250,49.282092,0.567359,0.034453,1.810347,88496.370840,0.188055,no
Female,-0.182370,185.568902,1.202459,0.002472,0.001473,0.731797,10115.327587,29757.643970,0.013693,12.822785,0.530976,0.071579,3.432660,1209440.582278,0.049769,no
Female,-0.182370,185.568902,1.202459,0.002736,0.002864,0.747786,7138.779934,48883.020232,0.030115,22.140893,0.544461,0.033899,1.994123,549174.250859,0.228642,no
Female,-0.521899,138.276738,2.318879,0.001111,0.001099,0.672345,14630.002769,68362.588090,0.012684,46.904192,0.582192,0.072590,2.712313,481052.688623,0.023542,no
Female,-0.521899,138.276738,2.318879,0.001133,0.001095,0.685136,8488.835231,99377.545064,0.016695,98.791951,0.578898,0.034368,1.806150,73476.956720,0.097509,no
Male,-0.129883,325.537486,-0.542768,0.003272,0.001314,0.786344,6912.877751,29712.929159,0.013697,13.348837,0.551125,0.071022,2.840735,544826.430233,0.068984,yes
Male,-0.129883,325.537486,-0.542768,0.003425,0.001669,0.797406,4068.293106,46131.603931,0.020005,45.756654,0.535763,0.033482,1.765068,77381.895437,0.292460,yes
Male,-0.129883,325.537486,-0.542768,0.003564,0.001463,0.788828,7770.792299,28679.310936,0.015605,7.980392,0.428717,0.074763,2.824604,1165099.647059,0.069443,yes
Male,-0.129883,325.537486,-0.542768,0.003949,0.003183,0.802253,4961.848172,45148.415603,0.031248,27.286738,0.502108,0.034970,1.738853,271133.784946,0.311077,yes
Male,-0.080219,336.427619,-0.625927,0.005395,0.001506,0.724098,3717.375496,17641.404621,0.015480,9.161290,0.420493,0.070649,2.328591,174947.967742,0.113757,yes
Male,-0.080219,336.427619,-0.625927,0.005550,0.001976,0.732826,2125.922805,25562.150050,0.022427,30.092784,0.531127,0.033318,1.581982,21181.582474,0.473369,yes
Male,-0.080219,336.427619,-0.625927,0.005960,0.002027,0.722443,4141.432856,16901.405599,0.019124,7.530612,0.369093,0.072184,2.364818,246890.224490,0.113592,yes
Male,-0.080219,336.427619,-0.625927,0.006318,0.003731,0.735961,2664.754923,24570.352035,0.034808,17.797872,0.500045,0.033630,1.603303,84833.265957,0.498617,yes
Male,-0.088783,286.157925,-0.463563,0.002720,0.001343,0.745668,7181.329225,33010.855246,0.014195,18.233333,0.553521,0.070815,2.509534,356646.975000,0.057104,yes
Male,-0.088783,286.157925,-0.463563,0.002795,0.001692,0.755793,4141.979844,48945.455685,0.020553,49.427215,0.541984,0.033514,1.634808,51615.925633,0.237695,yes
Female,-0.279291,279.383380,-0.254696,0.001821,0.001168,0.800331,13509.899066,57235.216769,0.011226,19.382609,0.532106,0.074106,3.308893,1907860.382609,0.038492,no
Female,-0.279291,279.383380,-0.254696,0.001963,0.001329,0.813208,8060.173632,88702.210414,0.016259,61.870558,0.521838,0.035108,2.033815,325270.906091,0.167870,no
Female,-0.279291,279.383380,-0.254696,0.001990,0.001248,0.805972,14820.217110,48911.386781,0.011963,15.648649,0.497178,0.075911,3.784077,3670223.567568,0.038631,no
Female,-0.279291,279.383380,-0.254696,0.002252,0.002297,0.822372,9528.516787,84680.869224,0.023266,40.677419,0.455649,0.035263,2.010716,874572.002304,0.176374,no
Female,-0.301109,275.252735,-0.237060,0.002887,0.001698,0.740015,7435.670429,33724.048463,0.014760,19.464286,0.487157,0.074279,2.771241,511284.758929,0.060637,no
Female,-0.301109,275.252735,-0.237060,0.002992,0.001856,0.752462,4336.176067,49912.680765,0.020029,47.357616,0.553791,0.035180,1.790439,99348.038079,0.254616,no
Female,-0.301109,275.252735,-0.237060,0.003202,0.001800,0.749862,8153.367206,30247.736542,0.016157,10.186441,0.499107,0.075553,3.002211,1195461.576271,0.062211,no
Female,-0.301109,275.252735,-0.237060,0.003544,0.002715,0.767657,5572.331250,45593.777540,0.027580,30.040000,0.513101,0.034202,1.913239,334576.260000,0.281752,no
Female,-0.331509,272.337294,-0.205242,0.001565,0.001210,0.769420,13945.809465,61582.232841,0.011792,22.277778,0.542257,0.074145,2.984924,1471989.229167,0.032974,no
Female,-0.331509,272.337294,-0.205242,0.001638,0.001355,0.782134,8221.056255,93650.572755,0.016930,69.320171,0.540605,0.035137,1.869134,240222.308431,0.139665,no
Female,0.230734,573.089859,-0.958515,0.022098,0.003471,0.667320,913.568830,4880.510273,0.023856,4.937500,0.357461,0.078031,1.909048,20134.156250,0.464759,no
Female,0.230734,573.089859,-0.958515,0.022922,0.008498,0.678431,506.029117,6602.893105,0.042306,11.470588,0.519090,0.037161,1.375363,6108.198529,1.951165,no
Female,0.230734,573.089859,-0.958515,0.023920,0.003182,0.671103,1029.903783,4909.372096,0.020429,3.421053,0.325126,0.070503,1.868778,28835.684211,0.492874,no
Female,0.230734,573.089859,-0.958515,0.024024,0.005205,0.687133,596.960573,6653.951477,0.032132,9.083333,0.490855,0.033550,1.366536,6766.468750,2.083547,no
Female,0.076763,610.476060,-0.953447,0.036168,0.011652,0.575554,478.064665,2773.666797,0.043807,5.833333,0.475935,0.079519,1.623990,4033.611111,0.755927,no
Female,0.076763,610.476060,-0.953447,0.036509,0.013347,0.581766,258.054798,3510.478064,0.051625,6.931034,0.581388,0.037855,1.275753,2655.735632,3.101600,no
Female,0.076763,610.476060,-0.953447,0.041238,0.011610,0.577571,513.611346,2736.115973,0.044545,4.083333,0.485829,0.077663,1.648168,7066.750000,0.780234,no
Female,0.076763,610.476060,-0.953447,0.040297,0.012317,0.593285,293.790658,3597.493951,0.051488,6.902439,0.521785,0.035595,1.245685,2098.719512,3.303616,no
Female,0.119049,576.306144,-1.017161,0.021393,0.005404,0.661087,907.709664,4827.109156,0.028687,5.000000,0.381859,0.077810,1.926960,20644.806452,0.450386,no
Female,0.119049,576.306144,-1.017161,0.022104,0.008464,0.670200,502.241845,6509.065363,0.041154,10.707692,0.510826,0.036977,1.389913,6952.461538,1.881692,no
Male,0.710549,143.226052,1.392597,0.000539,0.000768,0.836576,46356.839665,172756.200792,0.008901,54.167539,0.531585,0.070578,4.085071,7036321.256545,0.011373,yes
Male,0.710549,143.226052,1.392597,0.000579,0.000956,0.848156,28418.314158,292171.142334,0.014032,175.472831,0.526660,0.033283,2.267009,917321.618208,0.049660,yes
Male,0.710549,143.226052,1.392597,0.000550,0.000826,0.838265,54463.348788,130825.806482,0.006926,31.703704,0.412965,0.059501,4.844645,9704044.703704,0.011917,yes
Male,0.710549,143.226052,1.392597,0.000646,0.001025,0.857788,37556.780996,255200.353858,0.012761,63.459495,0.508904,0.027302,2.349674,4420587.629482,0.058248,yes
Male,0.755635,177.411915,1.436650,0.000831,0.001064,0.777153,25510.338679,104707.539394,0.011432,46.180428,0.522160,0.070513,3.260695,1860794.993884,0.017477,yes
Male,0.755635,177.411915,1.436650,0.000869,0.001632,0.789291,15118.532687,165472.601513,0.018891,137.336105,0.546201,0.033292,1.974379,210333.871140,0.074162,yes
Male,0.755635,177.411915,1.436650,0.000903,0.000983,0.785909,30717.347216,83531.170256,0.008283,24.975309,0.429467,0.058974,3.793719,3401411.296296,0.019505,yes
Male,0.755635,177.411915,1.436650,0.000989,0.001685,0.803148,20101.892082,150950.189545,0.017302,51.736177,0.517009,0.027649,2.002190,1171808.642970,0.087447,yes
Male,0.675085,140.544419,1.230292,0.000417,0.000915,0.782928,49374.122889,202940.592389,0.010508,90.238095,0.577632,0.070499,3.384506,3934704.665131,0.008792,yes
Male,0.675085,140.544419,1.230292,0.000435,0.000971,0.795672,29429.674713,321640.980891,0.014797,244.605561,0.560845,0.033239,2.011453,446678.726479,0.037230,yes
Female,-0.182880,272.682851,-0.352799,0.004383,0.002827,0.701623,4587.249185,21936.490154,0.022018,12.287356,0.488923,0.072138,2.375709,193355.425287,0.091854,no
Female,-0.182880,272.682851,-0.352799,0.004540,0.003587,0.713091,2639.830560,31793.950123,0.029508,31.484561,0.512151,0.034117,1.590748,29307.798100,0.386108,no
Female,-0.182880,272.682851,-0.352799,0.004787,0.003155,0.699246,5420.956473,19116.767416,0.026952,7.641509,0.360477,0.081320,2.695416,505770.377358,0.095959,no
Female,-0.182880,272.682851,-0.352799,0.005320,0.003806,0.713403,3515.448349,28492.503217,0.039541,17.089552,0.458899,0.038463,1.757002,192599.791045,0.434769,no
Female,-0.161427,251.410676,-0.358200,0.005942,0.003580,0.623809,2860.298161,14786.520055,0.025984,12.898734,0.465611,0.072324,2.052971,77676.797468,0.124573,no
Female,-0.161427,251.410676,-0.358200,0.006040,0.004675,0.634302,1613.679225,20500.419675,0.034559,26.294118,0.540085,0.034261,1.443987,15077.729412,0.515180,no
Female,-0.161427,251.410676,-0.358200,0.006876,0.004476,0.622099,3319.484537,13414.006038,0.033139,8.403509,0.494357,0.079571,2.246501,148893.894737,0.131855,no
Female,-0.161427,251.410676,-0.358200,0.007325,0.006300,0.631050,2245.309680,18567.769524,0.053043,14.522222,0.474472,0.038630,1.586653,74946.844444,0.596493,no
Female,-0.093211,231.944263,-0.331764,0.003689,0.002946,0.643942,4707.928553,23399.547509,0.023253,19.203125,0.565539,0.071931,2.175354,139712.703125,0.077239,no
Female,-0.093211,231.944263,-0.331764,0.003760,0.004666,0.653841,2682.350487,33389.229610,0.033924,36.612903,0.570196,0.034002,1.498849,21619.038306,0.320088,no
Female,-0.576394,249.565763,-0.275821,0.001486,0.001062,0.835673,17001.152458,67715.945049,0.011554,19.800000,0.515601,0.071590,3.623398,2191597.565517,0.031142,no
Female,-0.576394,249.565763,-0.275821,0.001596,0.001683,0.845764,10221.445588,110423.466177,0.019443,73.834611,0.521135,0.033852,2.038883,256385.598028,0.136324,no
Female,-0.576394,249.565763,-0.275821,0.001572,0.001356,0.841908,18735.929005,60139.980676,0.014400,13.000000,0.384320,0.080085,3.629261,5296601.365591,0.032391,no
Female,-0.576394,249.565763,-0.275821,0.001768,0.002514,0.854662,12217.693823,104232.038764,0.029011,36.124088,0.471871,0.038254,2.034386,1892826.253041,0.149431,no
Female,-0.518783,240.275589,-0.362077,0.002204,0.001815,0.777442,9912.882286,43443.298602,0.016549,15.486957,0.437857,0.072050,2.876264,790264.660870,0.046101,no
Female,-0.518783,240.275589,-0.362077,0.002301,0.002376,0.787607,5793.104021,65914.406783,0.023525,55.675214,0.507818,0.034041,1.782168,90979.085470,0.195999,no
Female,-0.518783,240.275589,-0.362077,0.002416,0.001993,0.787026,11087.593244,39221.298473,0.019625,11.880000,0.445694,0.081578,2.954468,2102665.186667,0.049761,no
Female,-0.518783,240.275589,-0.362077,0.002621,0.002778,0.799810,7214.352640,61943.934180,0.033863,30.159091,0.472031,0.040034,1.821885,652734.363636,0.228225,no
Female,-0.526328,251.038411,-0.297638,0.001182,0.001327,0.788267,17804.746804,76431.296281,0.014161,29.107143,0.549491,0.071771,3.126657,1384266.674107,0.024757,no
Female,-0.526328,251.038411,-0.297638,0.001218,0.001721,0.797244,10494.207333,119042.506318,0.020696,98.583400,0.537777,0.033949,1.834934,149578.742219,0.103909,no
Female,-0.247169,256.622551,-0.375511,0.009389,0.003445,0.714268,2118.251398,10180.027748,0.024025,10.600000,0.512943,0.073697,2.264308,57358.692308,0.196970,no
Female,-0.247169,256.622551,-0.375511,0.009613,0.006200,0.720277,1218.672539,14950.589261,0.037306,15.081218,0.580803,0.034916,1.518043,18701.629442,0.817145,no
Female,-0.247169,256.622551,-0.375511,0.010801,0.003149,0.713752,2455.846833,8967.209336,0.023946,7.755556,0.374371,0.075738,2.578661,112710.511111,0.204781,no
Female,-0.247169,256.622551,-0.375511,0.011514,0.005086,0.719623,1718.397320,12999.017231,0.043337,10.140351,0.528974,0.035562,1.766027,79138.210526,0.927909,no
Female,-0.196881,299.306375,-0.361950,0.012893,0.004474,0.643043,1335.857637,6897.979270,0.028698,8.411765,0.467067,0.073804,1.970412,25072.274510,0.270687,no
Female,-0.196881,299.306375,-0.361950,0.013034,0.008912,0.649644,750.523545,9572.374358,0.045421,11.055556,0.565873,0.035007,1.423319,8256.097222,1.106787,no
Female,-0.196881,299.306375,-0.361950,0.014799,0.003914,0.646765,1490.630116,6563.005259,0.028930,5.588235,0.442444,0.075803,2.086816,54153.205882,0.279002,no
Female,-0.196881,299.306375,-0.361950,0.015678,0.005147,0.647547,1078.695645,8502.065087,0.046068,7.795455,0.507481,0.035605,1.612119,33602.329545,1.267471,no
Female,-0.163845,253.650410,-0.227265,0.008480,0.004407,0.691766,2176.990913,10934.408024,0.028576,11.289855,0.574233,0.072642,2.094522,52736.695652,0.176956,no
Female,-0.163845,253.650410,-0.227265,0.008549,0.006333,0.697668,1238.239317,15516.656785,0.040070,18.500000,0.552179,0.034479,1.460981,10669.720833,0.732572,no
Male,0.166260,237.970345,-0.779489,0.000736,0.000451,0.885484,34203.918110,125508.674560,0.005834,52.443526,0.553736,0.070455,4.232750,3801651.548209,0.015474,no
Male,0.166260,237.970345,-0.779489,0.000792,0.000506,0.894821,21109.862668,220049.008212,0.009933,113.728767,0.537198,0.033322,2.171404,1167392.330822,0.067511,no
Male,0.166260,237.970345,-0.779489,0.000738,0.000826,0.879480,37021.770916,114408.617587,0.008010,46.371069,0.565234,0.064727,4.072400,3964429.459119,0.014930,no
Male,0.166260,237.970345,-0.779489,0.000829,0.001662,0.893748,24390.508801,205977.392922,0.017228,81.949625,0.541276,0.030558,2.134716,1713267.147910,0.068675,no
Male,0.152457,242.897526,-0.734113,0.001121,0.000637,0.852262,19911.461669,80928.256959,0.007994,53.291545,0.582169,0.070575,3.430968,1231839.819242,0.023605,no
Male,0.152457,242.897526,-0.734113,0.001180,0.000788,0.861350,11923.853969,131262.506291,0.013060,102.464000,0.566955,0.033328,1.917465,376938.973600,0.100536,no
Male,0.152457,242.897526,-0.734113,0.001152,0.001209,0.845916,21680.820822,77208.458403,0.011391,42.260073,0.575980,0.066622,3.204400,1346651.736264,0.022927,no
Male,0.152457,242.897526,-0.734113,0.001243,0.001506,0.857714,14072.944343,124029.843888,0.016069,77.280912,0.575057,0.028503,1.924007,372546.182473,0.105820,no
Male,0.190896,236.939527,-0.712376,0.000545,0.000528,0.833374,36954.792437,155898.281814,0.007094,91.017964,0.608938,0.070428,3.247780,2125844.874251,0.011441,no
Male,0.190896,236.939527,-0.712376,0.000565,0.000723,0.842575,22063.785548,249378.471471,0.012790,184.353683,0.598709,0.033307,1.846240,599373.374847,0.048084,no
Male,-0.172338,253.551747,-0.027631,0.002192,0.001252,0.780411,10377.279381,42906.228030,0.011465,18.968750,0.498177,0.073982,3.553032,928085.468750,0.046312,yes
Male,-0.172338,253.551747,-0.027631,0.002313,0.001757,0.794145,6135.991818,67312.661542,0.017975,56.333333,0.532937,0.035038,2.045419,185901.985251,0.197823,yes
Male,-0.172338,253.551747,-0.027631,0.002479,0.001507,0.795502,11371.985182,37925.763057,0.013095,14.807229,0.418066,0.075755,3.715675,1721932.120482,0.048135,yes
Male,-0.172338,253.551747,-0.027631,0.002743,0.002561,0.809983,7745.316495,59841.336491,0.026220,32.202279,0.472935,0.037258,2.158067,716786.615385,0.221621,yes
Male,-0.130748,278.425344,-0.142689,0.003061,0.001866,0.696329,6147.921555,27932.576864,0.015042,13.933333,0.465051,0.074769,2.847831,353913.833333,0.064259,yes
Male,-0.130748,278.425344,-0.142689,0.003155,0.002622,0.711192,3553.462650,40988.537752,0.022756,44.114447,0.511513,0.035403,1.787925,63720.894934,0.268596,yes
Male,-0.130748,278.425344,-0.142689,0.003645,0.001566,0.712981,6855.736141,24391.842249,0.014841,12.736842,0.411561,0.079258,3.102198,668050.434211,0.069634,yes
Male,-0.130748,278.425344,-0.142689,0.003857,0.003338,0.728508,4617.569061,37065.849067,0.032789,31.427245,0.496332,0.038154,1.890543,251452.708978,0.308447,yes
Male,-0.236073,250.188179,-0.021583,0.001904,0.001316,0.748115,10633.143634,45937.058009,0.012569,25.354286,0.559687,0.073669,3.161835,550446.554286,0.040103,yes
Male,-0.236073,250.188179,-0.021583,0.001982,0.001806,0.760994,6228.874516,69879.725014,0.019343,64.995110,0.591723,0.034919,1.937229,136025.962103,0.169048,yes
Female,-0.128843,465.296890,-0.867585,0.009950,0.002752,0.744527,2350.410719,11666.449655,0.020461,2350.410719,0.827384,0.076708,2.262876,66.485008,0.209029,no
Female,-0.128843,465.296890,-0.867585,0.010413,0.003436,0.755125,1328.130611,16447.447380,0.027416,17.948357,0.459427,0.036465,1.517324,23837.413146,0.886408,no
Female,-0.128843,465.296890,-0.867585,0.010925,0.003519,0.746602,2468.793547,11531.244881,0.024582,5.484848,0.325036,0.077854,2.263719,159956.090909,0.209684,no
Female,-0.128843,465.296890,-0.867585,0.012155,0.005472,0.756344,1581.966215,16097.932558,0.040718,11.323077,0.448844,0.038755,1.550650,60818.646154,0.944469,no
Female,0.021963,504.729222,-0.898150,0.012679,0.004240,0.633050,1460.091008,7753.043357,0.025503,9.416667,0.356678,0.077702,1.929505,36108.395833,0.266164,no
Female,0.021963,504.729222,-0.898150,0.013018,0.004452,0.646352,806.667032,10402.748079,0.031283,16.178947,0.534187,0.036915,1.395087,10304.094737,1.104826,no
Female,0.021963,504.729222,-0.898150,0.014942,0.004750,0.638962,1621.524149,7584.654401,0.029973,4.925926,0.409021,0.078542,1.942529,71502.259259,0.277744,no
Female,0.021963,504.729222,-0.898150,0.015214,0.009243,0.653112,951.030320,10445.892081,0.048244,14.165468,0.454439,0.036970,1.383113,17767.079137,1.177493,no
Female,-0.244553,446.392089,-0.840254,0.009093,0.002733,0.728005,2340.773399,11530.907525,0.019792,9.075472,0.433959,0.076452,2.259003,83752.226415,0.191695,no
Female,-0.244553,446.392089,-0.840254,0.009415,0.003433,0.736363,1327.418290,16510.890052,0.027175,19.893443,0.504069,0.036368,1.508500,18579.995902,0.803031,no
Female,-0.128843,465.296890,-0.867585,0.009950,0.002752,0.744527,2350.410719,11666.449655,0.020461,6.578947,0.334036,0.076708,2.262876,118522.210526,0.209029,no
Female,-0.128843,465.296890,-0.867585,0.010413,0.003436,0.755125,1328.130611,16447.447380,0.027416,17.948357,0.459427,0.036465,1.517324,23837.413146,0.886408,no
Female,-0.128843,465.296890,-0.867585,0.010925,0.003519,0.746602,2468.793547,11531.244881,0.024582,5.484848,0.325036,0.077854,2.263719,159956.090909,0.209684,no
Female,-0.128843,465.296890,-0.867585,0.012155,0.005472,0.756344,1581.966215,16097.932558,0.040718,11.323077,0.448844,0.038755,1.550650,60818.646154,0.944469,no
Female,0.021963,504.729222,-0.898150,0.012679,0.004240,0.633050,1460.091008,7753.043357,0.025503,9.416667,0.356678,0.077702,1.929505,36108.395833,0.266164,no
Female,0.021963,504.729222,-0.898150,0.013018,0.004452,0.646352,806.667032,10402.748079,0.031283,16.178947,0.534187,0.036915,1.395087,10304.094737,1.104826,no
Female,0.021963,504.729222,-0.898150,0.014942,0.004750,0.638962,1621.524149,7584.654401,0.029973,4.925926,0.409021,0.078542,1.942529,71502.259259,0.277744,no
Female,0.021963,504.729222,-0.898150,0.015214,0.009243,0.653112,951.030320,10445.892081,0.048244,14.165468,0.454439,0.036970,1.383113,17767.079137,1.177493,no
Female,-0.244553,446.392089,-0.840254,0.009093,0.002733,0.728005,2340.773399,11530.907525,0.019792,9.075472,0.433959,0.076452,2.259003,83752.226415,0.191695,no
Female,-0.244553,446.392089,-0.840254,0.009415,0.003433,0.736363,1327.418290,16510.890052,0.027175,19.893443,0.504069,0.036368,1.508500,18579.995902,0.803031,no
Male,-0.116545,347.717344,-0.729597,0.001291,0.000839,0.803332,17477.608338,73768.798478,0.009488,24.313609,0.521812,0.072665,3.220694,1969163.828402,0.027145,yes
Male,-0.116545,347.717344,-0.729597,0.001358,0.000725,0.814863,10433.385125,116563.622958,0.012531,81.756458,0.485555,0.034422,1.887822,249621.104244,0.115589,yes
Male,-0.116545,347.717344,-0.729597,0.001359,0.000939,0.804384,18879.049621,70916.113354,0.010114,19.634921,0.462969,0.072406,3.137905,2549130.682540,0.026693,yes
Male,-0.116545,347.717344,-0.729597,0.001486,0.002459,0.817241,11752.819213,114097.690743,0.024568,56.787966,0.510793,0.035049,1.828589,640234.551576,0.117302,yes
Male,-0.075062,320.368838,-0.718658,0.001841,0.001177,0.736949,10481.299997,48308.263372,0.012373,24.373494,0.508401,0.073386,2.660024,594324.722892,0.038786,yes
